qseqid,sseqid,pident
YP_009143418.1,YP_717419.1,0.944
YP_009143418.1,YP_010085778.1,0.944
YP_009143418.1,YP_010085567.1,0.944
YP_008004600.1,YP_009665940.1,0.954
YP_008004298.1,YP_009665940.1,0.939
YP_009703553.1,YP_009703869.1,0.972
YP_009702348.1,YP_009703553.1,0.973
NP_073486.1,NP_938356.1,0.889
NP_042794.1,YP_009703157.1,0.972
NP_042794.1,YP_009702667.1,0.971
NP_042794.1,YP_009703708.1,0.971
YP_008003973.1,YP_008004298.1,0.851
NP_570465.1,YP_010085532.1,0.927
NP_042106.1,YP_010085532.1,0.925
YP_009282770.1,YP_010085532.1,0.882
YP_009143385.1,YP_010085532.1,0.883
YP_004894955.1,YP_010781517.1,0.604
YP_010776729.1,YP_010781517.1,0.603
YP_009408236.1,YP_009408438.1,0.947
NP_570451.1,YP_009281811.1,0.923
NP_042145.1,NP_570504.1,0.956
NP_042145.1,YP_009143424.1,0.924
NP_042145.1,YP_009281863.1,0.92
NP_042145.1,YP_004821450.1,0.848
YP_001648105.1,YP_009172792.1,0.994
YP_232933.1,YP_717359.1,0.942
NP_536471.1,YP_232933.1,0.938
YP_004895133.1,YP_010789374.1,0.932
YP_010776879.1,YP_010789374.1,0.932
YP_008003596.1,YP_008004167.1,0.781
YP_008003596.1,YP_008004477.1,0.777
NP_064836.1,YP_008003596.1,0.772
YP_010789374.1,YP_010842225.1,0.92
NP_042794.1,YP_009703553.1,0.973
YP_009702667.1,YP_009703553.1,0.971
YP_009703553.1,YP_009703708.1,0.971
YP_009702506.1,YP_009703553.1,0.97
YP_009703553.1,YP_009927225.1,0.97
YP_009702834.1,YP_009703553.1,0.957
YP_009702999.1,YP_009703553.1,0.953
YP_009703157.1,YP_009703553.1,0.972
YP_008004298.1,YP_008004600.1,0.941
NP_064974.1,YP_008004298.1,0.877
YP_001110969.1,YP_009702125.1,0.94
YP_010509278.1,YP_232950.1,0.937
YP_009182088.1,YP_010793909.1,0.851
YP_009182088.1,YP_009259382.1,0.847
YP_006347710.1,YP_009182088.1,0.887
YP_009182088.1,YP_009508718.1,0.867
YP_009182088.1,YP_031597.1,0.864
YP_009448056.1,YP_717407.1,0.749
YP_009143434.1,YP_009281873.1,0.95
NP_619922.1,YP_009281873.1,0.938
NP_042155.1,YP_009281873.1,0.935
YP_010779262.1,YP_010790017.1,0.873
NP_536545.1,YP_009281873.1,0.931
YP_004821461.1,YP_009281873.1,0.847
YP_009281873.1,YP_009408054.1,0.775
NP_051810.1,YP_009281873.1,0.736
YP_003834.1,YP_009182067.1,0.727
NP_042794.1,YP_009702348.1,0.973
NP_073473.1,NP_659660.1,0.77
YP_001648105.1,YP_004063455.1,0.945
YP_004061776.1,YP_009173147.1,0.966
NP_570451.1,YP_009282757.1,0.925
YP_010779676.1,YP_010781517.1,0.573
YP_004894556.1,YP_010788854.1,0.918
YP_010776368.1,YP_010788854.1,0.896
YP_003986894.1,YP_010788854.1,0.522
YP_010776227.1,YP_010782180.1,0.661
YP_009552449.1,YP_010084911.1,0.95
YP_004346969.1,YP_009094536.1,0.84
YP_003407128.1,YP_009094861.1,0.937
YP_009094861.1,YP_009345213.1,0.797
YP_010780235.1,YP_010781517.1,0.89
YP_005296287.1,YP_009143418.1,0.672
YP_010781517.1,YP_010788659.1,0.676
YP_008357410.1,YP_009021162.1,0.663
YP_009010655.1,YP_009021162.1,0.658
YP_004732838.1,YP_009021162.1,0.656
YP_009021162.1,YP_654659.1,0.618
YP_010782180.1,YP_010841621.1,0.677
YP_010782180.1,YP_010788999.1,0.666
YP_004894409.1,YP_010782180.1,0.663
YP_010777303.1,YP_010788854.1,0.521
YP_010781887.1,YP_010788854.1,0.554
YP_010780593.1,YP_010788854.1,0.549
YP_010776544.1,YP_010781517.1,0.674
YP_010780181.1,YP_010781461.1,0.784
NP_039153.1,YP_009046421.1,0.898
YP_004061667.1,YP_009173037.1,0.985
YP_009094754.1,YP_009255070.1,0.836
NP_536484.1,YP_009112764.1,0.594
YP_009112764.1,YP_009281811.1,0.593
YP_009112764.1,YP_010377054.1,0.593
YP_009112764.1,YP_009408444.1,0.585
YP_009112764.1,YP_009268757.1,0.58
NP_671520.1,YP_010085874.1,0.959
NP_570258.1,NP_938356.1,0.691
NP_659673.1,NP_938356.1,0.68
NP_150535.1,NP_938356.1,0.679
NP_938356.1,YP_005296306.1,0.641
NP_938356.1,YP_009329735.1,0.637
YP_001293274.1,YP_009143418.1,0.717
YP_009143418.1,YP_009408038.1,0.707
NP_051794.1,YP_009143418.1,0.71
YP_009143418.1,YP_009329716.1,0.682
NP_570393.1,YP_010085874.1,0.937
YP_010085874.1,YP_010509224.1,0.936
YP_010085874.1,YP_717313.1,0.935
YP_010085874.1,YP_717527.1,0.935
NP_536430.1,YP_010085874.1,0.937
NP_042239.1,YP_010085874.1,0.919
NP_620004.1,YP_010085874.1,0.905
YP_010085666.1,YP_010085874.1,0.883
YP_010085451.1,YP_010085874.1,0.883
YP_003834.1,YP_006347685.1,0.685
YP_003834.1,YP_009506692.1,0.688
NP_039153.1,YP_009046187.1,0.893
NP_064974.1,YP_009665940.1,0.874
YP_008003973.1,YP_009665940.1,0.845
YP_008003739.1,YP_009665940.1,0.824
YP_004894556.1,YP_010781887.1,0.554
NP_073473.1,NP_150522.1,0.776
NP_073473.1,YP_001293279.1,0.775
NP_073473.1,YP_009408044.1,0.772
NP_150473.1,YP_009112764.1,0.575
NP_659611.1,YP_009112764.1,0.575
NP_619794.1,YP_010085874.1,0.905
YP_009112764.1,YP_009282757.1,0.598
YP_003986715.1,YP_010777129.1,0.921
YP_009552318.1,YP_010084866.1,0.992
NP_671690.1,YP_010085874.1,0.959
YP_010085874.1,YP_010377004.1,0.941
YP_010085874.1,YP_010377180.1,0.941
YP_001293230.1,YP_009112764.1,0.576
NP_048717.2,YP_009325695.1,0.861
NP_048717.2,YP_001426015.1,0.65
NP_671567.1,YP_009112764.1,0.595
YP_009448056.1,YP_232980.1,0.749
NP_671600.1,YP_009448056.1,0.749
NP_619894.1,YP_009448056.1,0.748
YP_004894633.1,YP_010776439.1,0.93
YP_004894633.1,YP_010788776.1,0.762
YP_003986825.1,YP_004894633.1,0.644
YP_004894633.1,YP_007354477.1,0.816
YP_009281891.1,YP_010085811.1,0.934
YP_009143452.1,YP_010085811.1,0.934
YP_004821443.1,YP_009408288.1,0.9
YP_009112764.1,YP_009143372.1,0.596
YP_009112764.1,YP_010509275.1,0.596
YP_007354302.1,YP_010779658.1,0.764
NP_039209.1,YP_009046462.1,0.847
NP_073473.1,NP_938343.1,0.919
NP_073473.1,YP_227472.1,0.782
YP_009703544.1,YP_009703699.1,0.95
YP_009702497.1,YP_009703544.1,0.95
YP_009702825.1,YP_009703544.1,0.899
YP_009702990.1,YP_009703544.1,0.883
YP_010778170.1,YP_010803485.1,0.373
YP_010777466.1,YP_010788680.1,0.561
YP_009345580.1,YP_009507175.1,0.687
YP_004347006.1,YP_009345580.1,0.685
YP_009345574.1,YP_009345580.1,0.687
YP_009238676.1,YP_009345580.1,0.632
YP_009408288.1,YP_009408490.1,0.968
YP_009702153.1,YP_762439.1,0.677
YP_004732935.1,YP_008357335.1,0.822
YP_009408189.1,YP_010085869.1,0.739
YP_009448056.1,YP_010377087.1,0.748
YP_009448056.1,YP_227455.1,0.744
YP_009254794.1,YP_009345580.1,0.584
YP_010780687.1,YP_010781991.1,0.871
NP_042840.1,YP_009703597.1,0.955
YP_009703434.1,YP_009703597.1,0.955
YP_009702393.1,YP_009703597.1,0.955
YP_009143510.1,YP_009408393.1,0.921
YP_009143510.1,YP_010085677.1,0.895
NP_619805.1,YP_009143510.1,0.88
YP_009143510.1,YP_010085460.1,0.818
YP_007354163.1,YP_010779804.1,0.875
YP_010779466.1,YP_010788776.1,0.77
YP_009703353.1,YP_009703544.1,0.951
YP_009703544.1,YP_009703860.1,0.951
YP_009702339.1,YP_009703544.1,0.951
YP_009703148.1,YP_009703544.1,0.95
NP_042785.1,YP_009703544.1,0.95
YP_010777587.1,YP_010841540.1,0.376
YP_003987191.1,YP_010841540.1,0.362
YP_009094637.1,YP_009254935.1,0.907
YP_003406895.1,YP_009254935.1,0.907
YP_009238702.1,YP_009254935.1,0.754
YP_010780816.1,YP_010841664.1,0.625
YP_010085656.1,YP_010377173.1,0.873
NP_619994.1,YP_010377173.1,0.864
YP_009281944.1,YP_010377173.1,0.673
NP_957799.1,YP_003457327.1,0.918
YP_010776439.1,YP_010788776.1,0.759
YP_003986825.1,YP_010788776.1,0.547
YP_004894612.1,YP_010788798.1,0.945
YP_010776419.1,YP_010788798.1,0.921
YP_010085168.1,YP_010085332.1,0.879
YP_009310399.1,YP_009345580.1,0.608
YP_007354283.1,YP_010781517.1,0.598
YP_010777029.1,YP_010781517.1,0.592
YP_003986606.1,YP_010781517.1,0.589
YP_010781517.1,YP_010841338.1,0.572
YP_009665578.1,YP_009701904.1,0.674
NP_570461.1,YP_009143381.1,0.91
NP_536497.1,YP_717388.1,0.932
YP_010085747.1,YP_717388.1,0.931
YP_009282771.1,YP_717388.1,0.891
YP_010509288.1,YP_717388.1,0.941
NP_042107.1,YP_717388.1,0.94
NP_570466.1,YP_717388.1,0.939
NP_671580.1,YP_717388.1,0.937
YP_001111029.1,YP_762432.1,0.864
YP_004061797.1,YP_009172660.1,0.939
YP_010789070.1,YP_010841540.1,0.405
YP_004895108.1,YP_010779967.1,0.802
YP_004895108.1,YP_010789397.1,0.787
YP_003987343.1,YP_004895108.1,0.686
YP_004732935.1,YP_009010330.1,0.825
YP_009701617.1,YP_762439.1,0.682
YP_001110997.1,YP_762439.1,0.679
YP_009143410.1,YP_009408030.1,0.739
NP_659647.1,YP_009143410.1,0.719
YP_007354303.1,YP_010780816.1,0.644
YP_009143410.1,YP_010085770.1,0.917
YP_009143410.1,YP_010509312.1,0.914
YP_007354483.1,YP_010789832.1,0.775
YP_010776159.1,YP_010841540.1,0.483
YP_004894338.1,YP_010841540.1,0.591
YP_010781239.1,YP_010782623.1,0.843
YP_010781517.1,YP_010841990.1,0.658
YP_009702511.1,YP_009703004.1,0.946
YP_009702511.1,YP_009703874.1,0.967
YP_010780649.1,YP_010781951.1,0.757
YP_009259433.1,YP_164168.1,0.697
YP_009702596.1,YP_009703084.1,0.952
YP_009702596.1,YP_009703637.1,0.952
YP_009702435.1,YP_009702596.1,0.952
NP_039100.1,YP_009448056.1,0.955
YP_009448056.1,YP_010085204.1,0.792
YP_009448056.1,YP_010085368.1,0.791
NP_044030.1,YP_009448056.1,0.756
YP_004821431.1,YP_009448056.1,0.745
YP_009408276.1,YP_009448056.1,0.745
YP_010377030.1,YP_010509251.1,0.983
YP_010377030.1,YP_232924.1,0.982
YP_004895108.1,YP_010776855.1,0.925
YP_010779711.1,YP_010780897.1,0.679
YP_010777163.1,YP_010780897.1,0.677
YP_004894397.1,YP_010780897.1,0.677
YP_010776217.1,YP_010780897.1,0.674
YP_010780897.1,YP_010789011.1,0.674
YP_010780897.1,YP_010841611.1,0.665
YP_004894633.1,YP_010779466.1,0.581
NP_570486.1,YP_009448056.1,0.743
YP_009702511.1,YP_009703713.1,0.967
NP_957995.1,YP_009112825.1,0.77
YP_009112825.1,YP_009389374.1,0.752
NP_957863.1,YP_009112825.1,0.736
YP_009702511.1,YP_009703558.1,0.967
YP_009702511.1,YP_009702672.1,0.967
YP_009702353.1,YP_009702511.1,0.967
YP_009702511.1,YP_009703162.1,0.967
YP_009508675.1,YP_164168.1,0.695
YP_006347650.1,YP_164168.1,0.695
YP_004894390.1,YP_010778170.1,0.38
YP_010778170.1,YP_010782216.1,0.38
YP_006347705.1,YP_164147.1,0.756
YP_009272797.1,YP_164147.1,0.755
YP_009046088.1,YP_009448010.1,0.929
YP_009046088.1,YP_009046325.1,0.926
YP_009702596.1,YP_009703267.1,0.952
YP_005296275.1,YP_009448056.1,0.728
YP_009268789.1,YP_009448056.1,0.715
YP_009448056.1,YP_009480607.1,0.711
YP_009448056.1,YP_784289.1,0.702
NP_957965.1,YP_009448056.1,0.686
YP_004732935.1,YP_009021145.1,0.664
YP_010780897.1,YP_010782203.1,0.906
YP_001293307.1,YP_010085811.1,0.841
NP_042747.1,YP_009702787.1,0.958
NP_051923.1,YP_009268757.1,0.627
NP_051923.1,NP_957934.1,0.57
YP_010377030.1,YP_717350.1,0.977
NP_570428.1,YP_010377030.1,0.976
NP_619838.1,YP_010377030.1,0.975
NP_659643.1,YP_009448056.1,0.733
YP_001293262.1,YP_009448056.1,0.733
YP_009046368.1,YP_009448056.1,0.959
YP_031641.1,YP_164168.1,0.694
YP_010793864.1,YP_164168.1,0.692
YP_003815.1,YP_164168.1,0.692
YP_004347284.1,YP_009238870.1,0.859
YP_009238870.1,YP_009345293.1,0.852
YP_009702596.1,YP_009703483.1,0.951
YP_009143418.1,YP_009408288.1,0.877
NP_957787.1,YP_003457314.1,0.877
YP_010087885.1,YP_164168.1,0.51
YP_009408288.1,YP_717419.1,0.876
YP_004061618.1,YP_009174728.1,0.52
YP_004061618.1,YP_009174654.1,0.514
YP_009408288.1,YP_010085778.1,0.876
YP_009408288.1,YP_232992.1,0.875
NP_536529.1,YP_009408288.1,0.874
NP_619906.1,YP_009408288.1,0.875
NP_955149.1,YP_009408189.1,0.461
NP_039062.1,YP_009408189.1,0.461
YP_009329792.1,YP_009408189.1,0.558
YP_009408322.1,YP_010085811.1,0.902
NP_570273.1,YP_010085811.1,0.84
YP_010085811.1,YP_227500.1,0.842
NP_048868.1,YP_009702001.1,0.909
YP_004895060.1,YP_010841334.1,0.536
YP_010788353.1,YP_010841334.1,0.536
YP_010779989.1,YP_010841334.1,0.534
YP_010776821.1,YP_010841334.1,0.528
YP_010777733.1,YP_010841334.1,0.525
YP_004061618.1,YP_004061855.1,0.763
YP_003213035.1,YP_004061618.1,0.763
YP_004061618.1,YP_009173231.1,0.762
YP_004061618.1,YP_009172989.1,0.762
YP_004061618.1,YP_007676289.1,0.731
YP_004061618.1,YP_009465912.1,0.601
YP_008658488.1,YP_009448056.1,0.732
YP_005296287.1,YP_009408288.1,0.687
YP_003406895.1,YP_009506829.1,0.759
YP_009408288.1,YP_010085567.1,0.879
NP_039100.1,YP_009046368.1,0.948
YP_009046368.1,YP_010085368.1,0.791
YP_009046368.1,YP_010085204.1,0.791
YP_004821431.1,YP_009046368.1,0.745
YP_009046368.1,YP_227455.1,0.744
YP_009046368.1,YP_009408276.1,0.744
YP_004894915.1,YP_010841334.1,0.575
YP_010777739.1,YP_010841334.1,0.566
YP_007354741.1,YP_010841334.1,0.555
YP_003987350.1,YP_010841334.1,0.545
YP_010841180.1,YP_010841334.1,0.542
YP_009408288.1,YP_010509320.1,0.873
YP_009282803.1,YP_009408288.1,0.874
YP_001648114.2,YP_003212860.1,0.994
NP_570498.1,YP_009408288.1,0.874
NP_671612.1,YP_009408288.1,0.873
YP_004061618.1,YP_009172735.1,0.767
YP_004061618.1,YP_007674675.1,0.765
YP_004061618.1,YP_004063644.1,0.764
YP_001648320.1,YP_004061618.1,0.764
NP_042139.1,YP_009408288.1,0.869
NP_073468.1,YP_009408288.1,0.745
YP_009408288.1,YP_227467.1,0.742
NP_150517.1,YP_009408288.1,0.735
NP_938338.1,YP_009408288.1,0.737
NP_659655.1,YP_009408288.1,0.733
YP_001293274.1,YP_009408288.1,0.733
NP_570240.1,YP_009408288.1,0.732
NP_051969.1,YP_009408288.1,0.729
YP_004061618.1,YP_009174603.1,0.524
YP_003987358.1,YP_010841334.1,0.518
YP_004894551.1,YP_010841774.1,0.808
YP_009703356.1,YP_009703701.1,0.986
YP_009703701.1,YP_009703862.1,0.986
YP_009703546.1,YP_009703701.1,0.986
NP_051794.1,YP_009408288.1,0.725
YP_009408038.1,YP_009408288.1,0.713
YP_008658501.1,YP_009408288.1,0.696
YP_009329716.1,YP_009408288.1,0.696
NP_150517.1,YP_001293274.1,0.964
NP_957965.1,YP_009046368.1,0.681
YP_007354557.1,YP_010788680.1,0.7
YP_009703150.1,YP_009703701.1,0.986
NP_042787.1,YP_009703701.1,0.986
NP_042176.1,NP_570534.1,0.855
NP_619800.1,NP_671523.1,0.907
NP_671523.1,YP_010085456.1,0.859
YP_004061618.1,YP_009665024.1,0.771
NP_051923.1,YP_010509275.1,0.683
YP_005296351.1,YP_009408189.1,0.581
YP_009143326.1,YP_009408189.1,0.768
YP_009046096.1,YP_009408189.1,0.474
YP_001425691.1,YP_009701715.1,0.834
YP_001425691.1,YP_001497236.1,0.7
YP_001425691.1,YP_009325601.1,0.564
YP_001425691.1,YP_009325600.1,0.533
YP_010779700.1,YP_010782180.1,0.686
YP_009177131.1,YP_010085214.1,0.63
YP_009177131.1,YP_010085378.1,0.629
YP_009702638.1,YP_009703320.1,0.992
YP_003987429.1,YP_010776886.1,0.905
YP_009702638.1,YP_009702970.1,0.96
YP_009046333.1,YP_009408189.1,0.468
YP_009408189.1,YP_009448018.1,0.468
YP_003457361.1,YP_009046368.1,0.676
NP_073468.1,NP_150517.1,0.817
YP_009046368.1,YP_010509308.1,0.744
YP_009046368.1,YP_010085554.1,0.744
NP_570228.1,YP_009046368.1,0.74
YP_009046368.1,YP_009282791.1,0.743
YP_009046368.1,YP_009143406.1,0.742
NP_938326.1,YP_009046368.1,0.737
YP_009046368.1,YP_009408026.1,0.737
YP_001293262.1,YP_009046368.1,0.734
YP_009389342.1,YP_009448056.1,0.683
YP_003457361.1,YP_009448056.1,0.679
NP_957833.1,YP_009448056.1,0.679
NP_051923.1,YP_009408444.1,0.684
NP_051923.1,NP_671567.1,0.683
NP_051923.1,YP_009282757.1,0.683
YP_007354261.1,YP_010782180.1,0.693
YP_010782180.1,YP_010789615.1,0.689
YP_009702477.1,YP_009702638.1,0.982
YP_009702638.1,YP_009703127.1,0.982
YP_009702638.1,YP_009703319.1,0.982
YP_009702638.1,YP_009927195.1,0.976
YP_009702638.1,YP_009702805.1,0.964
YP_009094861.1,YP_009238959.1,0.771
YP_001648105.1,YP_003212852.1,0.994
NP_536492.1,YP_009282766.1,0.913
NP_536492.1,YP_009143381.1,0.91
NP_536492.1,YP_009408251.1,0.84
NP_536492.1,YP_009408453.1,0.836
NP_150473.1,YP_009268757.1,0.637
YP_009268757.1,YP_010509275.1,0.64
YP_009046368.1,YP_009389342.1,0.681
YP_004821453.1,YP_009408498.1,0.886
NP_659611.1,YP_009268757.1,0.637
NP_536484.1,YP_009268757.1,0.639
NP_659643.1,YP_009046368.1,0.733
NP_051794.1,NP_150517.1,0.806
NP_150517.1,YP_009408038.1,0.763
NP_150517.1,YP_005296287.1,0.741
NP_150517.1,YP_009408490.1,0.736
NP_150517.1,YP_010085567.1,0.728
NP_150517.1,NP_671612.1,0.72
NP_150517.1,YP_010085778.1,0.724
NP_150517.1,NP_570498.1,0.724
NP_150517.1,YP_010509320.1,0.723
NP_042139.1,NP_150517.1,0.721
YP_009702638.1,YP_009703841.1,0.992
YP_010780873.1,YP_010782180.1,0.92
YP_009268757.1,YP_010377054.1,0.638
NP_671600.1,YP_009046368.1,0.745
YP_010085869.1,YP_717526.1,0.865
YP_010085869.1,YP_010509402.1,0.832
NP_536609.1,YP_010085869.1,0.815
YP_010085660.1,YP_010085869.1,0.78
YP_009281948.1,YP_010085869.1,0.713
YP_004821357.1,YP_010085869.1,0.682
YP_010377100.1,YP_227468.1,0.815
YP_009408039.1,YP_010377100.1,0.814
YP_009702660.1,YP_009703701.1,0.986
YP_009702341.1,YP_009703701.1,0.985
YP_009703701.1,YP_009927218.1,0.985
YP_009702827.1,YP_009703701.1,0.959
YP_009702992.1,YP_009703701.1,0.96
YP_009408296.1,YP_009408498.1,0.949
YP_010782131.1,YP_010841662.1,0.401
YP_010780826.1,YP_010841662.1,0.399
YP_009702499.1,YP_009703701.1,0.986
NP_150518.1,YP_010377100.1,0.812
NP_938339.1,YP_010377100.1,0.805
NP_051970.1,YP_010377100.1,0.802
YP_009329717.1,YP_010377100.1,0.786
YP_005296288.1,YP_010377100.1,0.78
YP_008658502.1,YP_010377100.1,0.781
NP_536530.1,YP_010377100.1,0.956
YP_010377100.1,YP_232993.1,0.954
NP_671567.1,YP_009268757.1,0.64
YP_009268757.1,YP_009281811.1,0.639
YP_009268757.1,YP_009282757.1,0.639
YP_009268757.1,YP_009408444.1,0.638
YP_001293230.1,YP_009268757.1,0.636
YP_009143419.1,YP_010377100.1,0.93
YP_009408491.1,YP_010377100.1,0.878
YP_004894449.1,YP_010841662.1,0.438
YP_010789651.1,YP_010841662.1,0.438
YP_010779659.1,YP_010841662.1,0.438
YP_010788958.1,YP_010841662.1,0.437
NP_536492.1,YP_004821405.1,0.802
NP_039109.1,YP_009177131.1,0.786
YP_009177131.1,YP_009448065.1,0.785
YP_009046377.1,YP_009177131.1,0.783
NP_955215.1,YP_009177131.1,0.732
YP_009702320.1,YP_009702971.1,0.94
YP_009702320.1,YP_009702806.1,0.937
YP_010780910.1,YP_010782216.1,0.94
YP_004894390.1,YP_010780910.1,0.866
NP_536492.1,YP_010085528.1,0.951
YP_009143326.1,YP_010085869.1,0.793
YP_009046333.1,YP_010085869.1,0.461
YP_009448018.1,YP_010085869.1,0.466
NP_955149.1,YP_010085869.1,0.453
NP_619870.1,YP_009281820.1,0.923
NP_051782.1,NP_570486.1,0.826
NP_051782.1,YP_232980.1,0.824
NP_051782.1,YP_010509308.1,0.823
NP_051782.1,NP_671600.1,0.822
NP_051782.1,YP_009282791.1,0.822
NP_051782.1,YP_009143406.1,0.819
NP_671613.1,YP_010377100.1,0.951
YP_010377100.1,YP_010509321.1,0.949
NP_570499.1,YP_010377100.1,0.948
YP_009281858.1,YP_010377100.1,0.936
YP_009282804.1,YP_010377100.1,0.933
NP_051782.1,YP_001293262.1,0.853
NP_051782.1,NP_659643.1,0.851
YP_009046009.1,YP_009447924.1,0.926
NP_042172.1,YP_009408072.1,0.829
YP_009281764.1,YP_009282710.1,0.844
YP_010779700.1,YP_010789615.1,0.881
YP_004894409.1,YP_010779700.1,0.753
YP_010779700.1,YP_010788999.1,0.75
YP_010779700.1,YP_010841621.1,0.694
YP_010777354.1,YP_010841709.1,0.368
YP_010777354.1,YP_010782039.1,0.351
NP_051782.1,YP_227455.1,0.867
YP_010777396.1,YP_010841662.1,0.511
YP_003986993.1,YP_010841662.1,0.511
YP_007354301.1,YP_010841662.1,0.443
YP_010776265.1,YP_010841662.1,0.441
NP_619870.1,YP_010085528.1,0.956
YP_003817.1,YP_006347653.1,0.952
YP_006347653.1,YP_009259431.1,0.951
YP_009448056.1,YP_010509308.1,0.748
YP_009448056.1,YP_010085554.1,0.745
YP_009282791.1,YP_009448056.1,0.746
YP_009143406.1,YP_009448056.1,0.746
NP_570228.1,YP_009448056.1,0.739
NP_051782.1,YP_009448056.1,0.737
YP_009408026.1,YP_009448056.1,0.737
NP_938326.1,YP_009448056.1,0.735
YP_010776314.1,YP_010777354.1,0.338
YP_004894500.1,YP_010777354.1,0.335
YP_010777354.1,YP_010788910.1,0.335
NP_051782.1,NP_938326.1,0.855
NP_051782.1,NP_570228.1,0.854
YP_009702672.1,YP_009703874.1,0.967
YP_010779700.1,YP_010780873.1,0.683
YP_003986689.1,YP_010777105.1,0.985
YP_007354161.1,YP_010789523.1,0.812
YP_007354261.1,YP_010779700.1,0.909
YP_001497251.1,YP_009665224.1,0.896
YP_001497251.1,YP_001498126.1,0.896
YP_009408251.1,YP_010377062.1,0.842
YP_009282766.1,YP_009408251.1,0.842
YP_009281820.1,YP_009408251.1,0.839
NP_570499.1,NP_938339.1,0.797
NP_938339.1,YP_009282804.1,0.796
YP_001497251.1,YP_009325599.1,0.603
YP_010377161.1,YP_233068.1,0.906
YP_009389387.1,YP_010085811.1,0.745
YP_006347653.1,YP_164223.1,0.711
YP_233068.1,YP_717494.1,0.938
YP_010085850.1,YP_233068.1,0.935
NP_042218.1,YP_233068.1,0.923
NP_619979.1,YP_233068.1,0.92
NP_570570.1,YP_233068.1,0.92
NP_671673.1,YP_233068.1,0.912
YP_010085641.1,YP_233068.1,0.911
NP_073424.1,YP_009282757.1,0.714
NP_051782.1,YP_009408276.1,0.819
NP_051782.1,YP_005296275.1,0.817
NP_051782.1,YP_004821431.1,0.809
NP_051782.1,YP_008658488.1,0.79
NP_051782.1,YP_010085368.1,0.75
NP_051782.1,YP_010085204.1,0.748
NP_051782.1,YP_009268789.1,0.748
YP_009702672.1,YP_009703558.1,0.967
NP_051970.1,NP_938339.1,0.849
NP_938339.1,YP_009329717.1,0.82
NP_938339.1,YP_005296288.1,0.82
NP_938339.1,YP_009408491.1,0.804
NP_051782.1,YP_009408026.1,0.836
NP_051782.1,NP_619894.1,0.826
NP_051782.1,YP_010085554.1,0.827
NP_073424.1,NP_570451.1,0.714
YP_009345389.1,YP_009506887.1,0.819
YP_009310251.1,YP_009345389.1,0.688
NP_051782.1,YP_009046368.1,0.737
NP_039100.1,NP_051782.1,0.737
NP_051782.1,YP_003457361.1,0.723
NP_051782.1,NP_957965.1,0.721
NP_051782.1,YP_009389342.1,0.717
YP_010509386.1,YP_233068.1,0.971
NP_536492.1,YP_009281820.1,0.914
NP_536492.1,NP_570202.1,0.706
YP_004821431.1,YP_009408026.1,0.827
YP_004821431.1,YP_227455.1,0.82
YP_009702320.1,YP_009703680.1,0.976
YP_009702320.1,YP_009703842.1,0.976
YP_009702320.1,YP_009703525.1,0.976
YP_009702320.1,YP_009702478.1,0.976
NP_536492.1,YP_010377062.1,0.968
NP_536492.1,YP_717383.1,0.962
NP_536492.1,NP_619870.1,0.957
YP_010780604.1,YP_010781903.1,0.919
NP_039061.1,YP_009046095.1,0.843
YP_003986752.1,YP_010777167.1,0.929
YP_010777167.1,YP_010841616.1,0.72
YP_010777167.1,YP_010780889.1,0.709
YP_009702631.1,YP_009703672.1,0.974
YP_009408251.1,YP_009408453.1,0.966
NP_073501.1,YP_010085811.1,0.832
YP_009177160.1,YP_010085811.1,0.78
YP_010085252.1,YP_010085811.1,0.781
NP_955286.1,YP_010085811.1,0.776
YP_009046420.1,YP_010085811.1,0.774
NP_938339.1,YP_010085383.1,0.799
NP_150522.1,NP_659660.1,0.953
YP_009046095.1,YP_009046117.1,0.52
NP_039060.1,YP_009046095.1,0.408
YP_009046095.1,YP_009046331.1,0.412
NP_039085.1,YP_009046095.1,0.402
YP_009046095.1,YP_009046332.1,0.895
NP_536492.1,YP_010085742.1,0.951
NP_536492.1,NP_671575.1,0.948
YP_009281820.1,YP_010085528.1,0.913
YP_009408453.1,YP_010085528.1,0.839
YP_004821405.1,YP_010085528.1,0.799
YP_004821405.1,YP_009408251.1,0.861
NP_619870.1,YP_009408251.1,0.848
