qseqid,sseqid,pident
YP_003457389.1,YP_008658520.1,63.713
YP_003457389.1,YP_009389371.1,87.11
YP_009254974.1,YP_009345414.1,92.65
YP_009259420.1,YP_009508686.1,95.602
YP_009259420.1,YP_010793876.1,95.985
YP_009259420.1,YP_009272769.1,95.985
YP_009259420.1,YP_009506712.1,96.367
YP_003987035.1,YP_004894691.1,46.575
YP_009254975.1,YP_009506866.1,68.726
YP_009254975.1,YP_009506867.1,64.193
YP_009254975.1,YP_009310234.1,62.127
YP_003457389.1,YP_009112822.1,89.235
YP_003457389.1,YP_010377115.1,57.123
YP_003457389.1,YP_009329732.1,57.983
YP_003457389.1,YP_005296303.1,57.983
YP_003457389.1,YP_010509336.1,57.546
NP_957906.1,YP_009389411.1,55.227
NP_042081.1,YP_009143359.1,90.296
NP_042081.1,YP_009281797.1,90.027
NP_042081.1,YP_009282743.1,90.566
NP_042081.1,YP_010377040.1,97.581
NP_042081.1,YP_010085720.1,97.581
NP_957906.1,YP_009112867.1,57.228
NP_957906.1,YP_003457309.1,76.983
NP_957906.1,YP_003457432.1,76.983
YP_008357336.1,YP_009010470.1,75.51
YP_008357336.1,YP_008357409.1,77.49
YP_008357336.1,YP_009010331.1,79.559
YP_008357336.1,YP_009010854.1,78.168
YP_009254974.1,YP_009506861.1,75.278
YP_008052645.1,YP_009173631.1,49.217
YP_010085485.1,YP_232914.1,94.366
YP_010377022.1,YP_232914.1,95.775
YP_010085702.1,YP_232914.1,96.127
YP_010509243.1,YP_232914.1,97.183
NP_042081.1,YP_004821382.1,78.226
NP_042081.1,YP_009408431.1,79.893
NP_042081.1,YP_009408229.1,80.429
YP_008357336.1,YP_009010901.1,80.242
YP_008357335.1,YP_009021145.1,65.894
YP_008357335.1,YP_009010564.1,83.355
YP_003986594.1,YP_010788272.1,54.36
YP_008357335.1,YP_009010799.1,99.613
YP_008357336.1,YP_009010463.1,73.715
YP_004821405.1,YP_717383.1,78.34
YP_009408453.1,YP_717383.1,82.101
YP_009408251.1,YP_717383.1,82.231
YP_009143381.1,YP_717383.1,91.699
YP_009281820.1,YP_717383.1,92.088
YP_009282766.1,YP_717383.1,92.607
YP_010085528.1,YP_717383.1,97.276
YP_010085742.1,YP_717383.1,97.665
YP_004062022.1,YP_717383.1,55.805
YP_009174249.1,YP_717383.1,53.925
YP_001648230.2,YP_717383.1,55.703
YP_009173147.1,YP_717383.1,55.438
YP_009172901.1,YP_717383.1,55.703
YP_003212956.1,YP_717383.1,55.541
YP_010783486.1,YP_717383.1,54.902
YP_004061776.1,YP_717383.1,55.438
YP_004063556.1,YP_717383.1,55.57
YP_009172628.1,YP_717383.1,55.703
YP_007674762.1,YP_717383.1,55.703
YP_009174333.1,YP_717383.1,54.359
YP_009174791.1,YP_717383.1,56.68
YP_009665696.1,YP_717383.1,57.124
YP_002154718.1,YP_717383.1,55.727
YP_008357335.1,YP_009010330.1,98.968
YP_003986594.1,YP_010789309.1,54.36
YP_003986594.1,YP_004894452.1,54.36
YP_003986594.1,YP_010777622.1,92.888
NP_051969.1,YP_784303.1,46.633
YP_010776535.1,YP_010781533.1,69.697
YP_010776535.1,YP_010780249.1,70.181
YP_010776535.1,YP_010841979.1,74.772
YP_010776535.1,YP_010789923.1,81.381
YP_010776535.1,YP_010779360.1,83.483
YP_010776535.1,YP_010788670.1,92.793
YP_001425727.1,YP_009701729.1,96.959
YP_003986594.1,YP_010842291.1,55.288
YP_003986594.1,YP_010841141.1,54.731
YP_003986594.1,YP_010841167.1,55.102
YP_003986594.1,YP_010841266.1,56.03
YP_003986594.1,YP_007354255.1,54.545
YP_003986594.1,YP_010841717.1,55.659
NP_044001.1,YP_010377066.1,46.413
YP_004894644.1,YP_717383.1,49.726
YP_010789835.1,YP_717383.1,49.459
YP_007354486.1,YP_717383.1,48.425
YP_010779452.1,YP_717383.1,49.281
YP_009702004.1,YP_717383.1,49.804
YP_010777228.1,YP_717383.1,49.804
YP_003986816.1,YP_717383.1,49.804
YP_010781712.1,YP_717383.1,50.392
YP_010778758.1,YP_717383.1,51.425
YP_009665561.1,YP_717383.1,50.653
YP_009325848.1,YP_717383.1,49.299
YP_001498829.1,YP_717383.1,50.783
YP_007676167.1,YP_717383.1,54.749
YP_009664933.1,YP_717383.1,55.658
YP_004061559.1,YP_717383.1,55.937
YP_010377062.1,YP_717383.1,98.444
NP_044001.1,NP_536496.1,46.559
NP_044001.1,YP_004821409.1,44.152
NP_042106.1,NP_044001.1,46.413
NP_044001.1,YP_010509287.1,46.706
YP_010841394.1,YP_010842322.1,68.717
YP_010841394.1,YP_010842310.1,66.154
YP_010841394.1,YP_010841796.1,69.091
YP_010841394.1,YP_010841798.1,68.684
YP_010841394.1,YP_010842321.1,70.13
YP_010776922.1,YP_010777786.1,61.194
YP_010776922.1,YP_010777755.1,54.531
YP_010776922.1,YP_010777756.1,58.632
YP_010841394.1,YP_010842239.1,65.195
YP_010841394.1,YP_010842326.1,67.532
NP_044001.1,YP_009329679.1,43.21
NP_044001.1,NP_051758.1,45.997
NP_044001.1,YP_227433.1,42.42
NP_044001.1,YP_784261.1,51.689
NP_044001.1,NP_938304.1,42.336
NP_044001.1,YP_005296253.1,42.69
NP_044001.1,NP_957945.1,52.319
NP_044001.1,NP_957813.1,51.739
NP_044001.1,YP_009282770.1,45.974
NP_044001.1,YP_009281824.1,45.681
NP_044001.1,YP_009480587.1,45.31
YP_003457388.1,YP_009389370.1,75.926
YP_003457388.1,YP_009112821.1,75.132
YP_010776079.1,YP_010789158.1,90.698
YP_009408000.1,YP_717383.1,73.092
YP_008052446.1,YP_717383.1,54.399
YP_009465836.1,YP_717383.1,59.165
YP_010803255.1,YP_717383.1,55.921
YP_010841881.1,YP_717383.1,47.507
YP_010788765.1,YP_717383.1,49.726
YP_003969700.1,YP_003969746.1,59.291
YP_010804495.1,YP_717383.1,53.875
NP_051969.1,YP_009046058.1,57.197
NP_051969.1,YP_009046295.1,57.071
NP_051969.1,YP_009447975.1,57.323
YP_009052102.1,YP_009052454.1,61.063
YP_009052103.1,YP_009052145.1,75.123
YP_009052103.1,YP_009052257.1,75.485
YP_009052103.1,YP_009052432.1,69.133
NP_064841.1,YP_008003599.1,61.571
YP_008357336.1,YP_009010629.1,65.594
YP_004895042.1,YP_010776804.1,85.768
YP_010776922.1,YP_010777395.1,55.385
YP_004895042.1,YP_010788493.1,52.23
YP_004895042.1,YP_010788426.1,53.519
YP_004895042.1,YP_010788723.1,53.631
YP_004895042.1,YP_010788587.1,53.22
YP_004895042.1,YP_010788498.1,53.888
YP_004895042.1,YP_010788588.1,52.876
YP_004895042.1,YP_010788504.1,54.528
YP_004895042.1,YP_010788590.1,54.461
YP_004895042.1,YP_010788724.1,54.004
YP_004895042.1,YP_010788586.1,54.174
YP_004895042.1,YP_010776095.1,55.616
YP_009408253.1,YP_717385.1,75.979
YP_004821407.1,YP_717385.1,72.135
YP_009408455.1,YP_717385.1,75.718
YP_009281822.1,YP_717385.1,89.062
NP_064841.1,YP_008004485.1,68.908
NP_064841.1,YP_008004174.1,69.328
YP_003457385.1,YP_010085790.1,45.47
YP_003457385.1,YP_010085580.1,45.96
YP_003457385.1,YP_010509332.1,45.791
YP_001425725.1,YP_009701728.1,100.0
YP_009052103.1,YP_009052219.1,71.899
NP_064841.1,YP_008003879.1,61.099
YP_003457385.1,YP_010085393.1,41.228
YP_009143383.1,YP_717385.1,91.645
YP_010377064.1,YP_717385.1,97.906
YP_010085530.1,YP_717385.1,97.906
YP_010085744.1,YP_717385.1,98.429
YP_010509285.1,YP_717385.1,98.691
YP_010377065.1,YP_717386.1,98.818
YP_004895042.1,YP_010788721.1,52.941
NP_957900.1,YP_003457427.1,83.135
YP_009259422.1,YP_009272767.1,95.0
YP_009259422.1,YP_010793874.1,95.476
YP_009259422.1,YP_009506714.1,94.2
YP_009259422.1,YP_009508683.1,94.664
NP_957899.1,YP_003457426.1,88.509
YP_004895076.1,YP_010841270.1,53.726
YP_004895076.1,YP_010788344.1,82.469
YP_009665561.1,YP_294186.1,50.067
YP_001498829.1,YP_294186.1,50.201
YP_009282768.1,YP_717385.1,90.339
YP_003457385.1,YP_009046163.1,41.185
YP_003457385.1,YP_009046398.1,41.333
YP_003457385.1,YP_009448089.1,41.333
YP_003457385.1,YP_009177143.1,41.037
YP_003457385.1,YP_009268812.1,44.065
YP_009174249.1,YP_294186.1,53.378
YP_009174333.1,YP_294186.1,53.243
YP_010804495.1,YP_294186.1,52.362
YP_009664933.1,YP_294186.1,54.251
YP_010783486.1,YP_294186.1,54.787
YP_009174791.1,YP_294186.1,55.495
YP_007676167.1,YP_294186.1,55.331
YP_004062022.1,YP_294186.1,55.061
YP_003212956.1,YP_294186.1,55.345
YP_010509286.1,YP_717386.1,98.582
YP_003987009.1,YP_010789636.1,55.439
YP_003987009.1,YP_010779675.1,54.671
YP_003987008.1,YP_010777409.1,98.162
YP_009052116.1,YP_009052443.1,77.922
YP_010776922.1,YP_010777823.1,56.829
YP_003457385.1,YP_005296299.1,43.608
YP_003457385.1,YP_009329728.1,40.208
YP_003457385.1,YP_010085229.1,41.082
YP_003457385.1,YP_009408502.1,44.874
YP_010776485.1,YP_010841516.1,58.383
YP_010776485.1,YP_010789236.1,65.795
YP_010776485.1,YP_010776612.1,57.383
YP_010776485.1,YP_010788579.1,58.178
YP_010776485.1,YP_010788502.1,57.645
YP_010776485.1,YP_010776680.1,69.406
YP_010776485.1,YP_010789131.1,58.396
YP_010776485.1,YP_010788494.1,60.11
YP_010776485.1,YP_010789132.1,60.227
YP_010776485.1,YP_010788591.1,56.803
YP_003457385.1,YP_009281869.1,45.623
YP_003457385.1,YP_009408300.1,45.118
YP_003457385.1,YP_009282815.1,44.07
YP_003457385.1,YP_004821457.1,42.753
YP_003987009.1,YP_010788976.1,55.746
YP_009389322.1,YP_717386.1,56.974
YP_010085182.1,YP_717386.1,56.909
YP_010085346.1,YP_717386.1,56.909
YP_009254952.1,YP_009506801.1,75.321
YP_009268768.1,YP_717386.1,59.447
YP_008658467.1,YP_717386.1,63.426
YP_005296252.1,YP_717386.1,65.349
YP_009408003.1,YP_717386.1,66.121
YP_004821408.1,YP_717386.1,85.071
YP_009408456.1,YP_717386.1,88.152
YP_001426582.1,YP_294186.1,51.544
YP_003457385.1,YP_009143430.1,44.591
YP_003457385.1,YP_009480630.1,43.658
YP_003457385.1,YP_008658516.1,44.493
YP_003457385.1,YP_009112818.1,71.533
YP_003457385.1,YP_009389367.1,73.529
YP_003457385.1,YP_010377111.1,45.791
YP_009702414.1,YP_009703616.1,98.889
NP_536532.1,YP_010377102.1,99.671
YP_010841392.1,YP_010842311.1,64.781
YP_010841392.1,YP_010842322.1,66.667
YP_010841392.1,YP_010842239.1,67.095
YP_010841392.1,YP_010842310.1,65.482
YP_010841392.1,YP_010841394.1,69.351
YP_010841392.1,YP_010841798.1,70.0
YP_010841392.1,YP_010842321.1,68.895
YP_010841392.1,YP_010841796.1,68.895
NP_957900.1,YP_009112862.1,59.553
NP_957900.1,YP_009389407.1,59.843
YP_009408254.1,YP_717386.1,88.863
YP_009143384.1,YP_717386.1,93.365
YP_009281823.1,YP_717386.1,93.839
YP_009282769.1,YP_717386.1,94.076
YP_010085531.1,YP_717386.1,96.927
YP_003987009.1,YP_004894431.1,55.155
NP_659722.1,YP_001293343.1,93.157
NP_570393.1,YP_004821532.1,60.243
YP_009143381.1,YP_294186.1,60.569
YP_009282766.1,YP_294186.1,60.84
YP_009281820.1,YP_294186.1,60.84
YP_010085745.1,YP_717386.1,98.582
YP_004895085.1,YP_010841155.1,78.63
YP_004895085.1,YP_010788340.1,68.665
YP_004895085.1,YP_010776836.1,89.349
YP_003987039.1,YP_010777438.1,92.182
YP_003987038.1,YP_010777437.1,91.293
YP_010781712.1,YP_294186.1,48.456
YP_009702004.1,YP_294186.1,51.275
YP_001426398.1,YP_294186.1,51.409
YP_009325848.1,YP_294186.1,49.933
YP_009173147.1,YP_294186.1,55.751
YP_009172901.1,YP_294186.1,55.646
YP_004061776.1,YP_294186.1,55.886
YP_004061559.1,YP_294186.1,55.87
YP_009172628.1,YP_294186.1,56.022
YP_004063556.1,YP_294186.1,56.022
YP_007674762.1,YP_294186.1,56.292
YP_002154718.1,YP_294186.1,57.392
YP_004821405.1,YP_294186.1,58.401
YP_009408453.1,YP_294186.1,59.621
YP_009665696.1,YP_294186.1,58.737
YP_009408251.1,YP_294186.1,59.892
NP_570393.1,YP_009143316.1,64.494
YP_009254952.1,YP_010804413.1,33.658
YP_009254952.1,YP_009325819.1,35.753
YP_009254952.1,YP_009310187.1,69.268
YP_009254952.1,YP_009345560.1,75.688
YP_004895088.1,YP_010788337.1,76.275
YP_004895088.1,YP_010776839.1,94.851
NP_659640.1,YP_009408023.1,76.276
NP_073453.1,NP_659640.1,76.577
YP_001648230.2,YP_294186.1,55.646
NP_051970.1,YP_009408039.1,88.346
NP_051970.1,YP_010085568.1,80.848
NP_051779.1,NP_659640.1,81.381
NP_659640.1,YP_009329700.1,79.58
NP_659640.1,YP_227452.1,81.682
YP_009282770.1,YP_717387.1,86.243
YP_009143385.1,YP_717387.1,86.647
YP_010085532.1,YP_717387.1,93.796
YP_010085746.1,YP_717387.1,95.858
YP_010377066.1,YP_717387.1,97.337
YP_010509287.1,YP_717387.1,98.373
NP_570393.1,YP_009143518.1,64.494
NP_570393.1,YP_009282903.1,66.952
YP_009046316.1,YP_717386.1,57.109
YP_009448001.1,YP_717386.1,57.346
YP_009480586.1,YP_717386.1,58.661
YP_009046079.1,YP_717386.1,57.346
NP_051954.1,NP_659640.1,80.48
NP_051970.1,YP_008658502.1,80.854
NP_051970.1,YP_009408289.1,81.289
NP_051970.1,YP_005296288.1,82.992
NP_051970.1,YP_009329717.1,83.937
NP_051970.1,YP_227468.1,87.874
YP_010776485.1,YP_010789120.1,58.7
NP_570393.1,YP_009281952.1,66.952
NP_570393.1,YP_010085451.1,86.802
NP_570393.1,YP_010085666.1,86.802
YP_003457381.1,YP_010085576.1,58.059
YP_003457381.1,YP_009480626.1,58.195
YP_003457381.1,YP_008658512.1,59.415
YP_003457381.1,YP_009046050.1,50.093
YP_003457381.1,YP_009046287.1,50.28
YP_003457381.1,YP_009447967.1,50.28
YP_003457381.1,YP_009177049.1,49.729
YP_003457381.1,YP_010085389.1,54.104
NP_051970.1,YP_009281858.1,80.534
NP_051970.1,YP_232993.1,80.691
NP_051970.1,YP_010085779.1,80.848
NP_051970.1,NP_536530.1,80.848
NP_051970.1,YP_010377100.1,81.005
NP_659721.1,YP_001293342.1,94.384
YP_009177076.1,YP_717387.1,44.868
YP_010085347.1,YP_717387.1,44.898
YP_010085183.1,YP_717387.1,45.044
YP_009112775.1,YP_717387.1,45.335
YP_009389323.1,YP_717387.1,45.748
YP_003457341.1,YP_717387.1,47.153
YP_009480587.1,YP_717387.1,54.971
YP_010377062.1,YP_294186.1,61.111
YP_294186.1,YP_717383.1,61.382
YP_008658468.1,YP_717387.1,53.835
YP_009329679.1,YP_717387.1,56.944
YP_005296253.1,YP_717387.1,57.312
YP_009268769.1,YP_717387.1,57.918
YP_009408004.1,YP_717387.1,62.074
YP_003986596.1,YP_010841239.1,59.343
YP_003986596.1,YP_010790143.1,67.254
YP_003457381.1,YP_010085225.1,54.664
YP_003457381.1,YP_009329724.1,54.098
YP_003457381.1,YP_005296295.1,54.645
YP_003457381.1,YP_009408046.1,55.814
YP_003457381.1,YP_009408296.1,57.559
YP_003457381.1,YP_009408498.1,57.741
YP_003457381.1,YP_009143426.1,56.41
YP_003457381.1,YP_004821453.1,56.934
YP_003457381.1,YP_009281865.1,56.96
YP_003457381.1,YP_010509328.1,57.509
YP_003457381.1,YP_010377107.1,57.692
YP_003457381.1,YP_010085786.1,57.509
YP_003457381.1,YP_009282811.1,56.96
NP_051970.1,YP_009046057.1,75.949
NP_051970.1,YP_009046294.1,75.791
NP_051970.1,YP_009389356.1,69.778
NP_051970.1,YP_009447974.1,75.949
NP_051970.1,YP_009112808.1,69.778
NP_051970.1,YP_009268802.1,74.367
NP_051970.1,YP_009480620.1,75.987
NP_051970.1,YP_717420.1,80.377
NP_051970.1,YP_010085219.1,78.481
NP_051970.1,YP_010085383.1,78.639
NP_051970.1,YP_009408491.1,81.289
YP_009408457.1,YP_717387.1,74.29
YP_009408255.1,YP_717387.1,74.589
YP_005296253.1,YP_232959.1,57.164
YP_227433.1,YP_232959.1,57.122
YP_010085742.1,YP_294186.1,60.976
YP_010085528.1,YP_294186.1,61.518
YP_009408000.1,YP_294186.1,60.38
YP_001293342.1,YP_227535.1,50.906
YP_003457380.1,YP_009112813.1,82.313
YP_003986596.1,YP_010779119.1,66.912
YP_003986596.1,YP_010777019.1,92.689
YP_003457381.1,YP_009268808.1,60.806
YP_003457381.1,YP_009112814.1,80.734
YP_003457381.1,YP_009389362.1,84.22
YP_009046078.1,YP_717387.1,44.33
YP_009046315.1,YP_717387.1,44.559
YP_009448000.1,YP_717387.1,44.477
YP_003987006.1,YP_010777407.1,93.309
YP_010085747.1,YP_717388.1,97.97
YP_010377067.1,YP_717388.1,97.966
YP_010509288.1,YP_717388.1,99.154
YP_004821409.1,YP_717387.1,70.105
YP_003457342.1,YP_717388.1,45.847
YP_010085348.1,YP_717388.1,45.0
YP_010085184.1,YP_717388.1,45.0
YP_009480588.1,YP_717388.1,50.586
YP_009046315.1,YP_232959.1,44.412
YP_009448000.1,YP_232959.1,44.33
YP_009177076.1,YP_232959.1,45.161
YP_232959.1,YP_784261.1,42.604
YP_010085347.1,YP_232959.1,44.883
YP_010085183.1,YP_232959.1,45.175
YP_009112775.1,YP_232959.1,45.19
YP_009389323.1,YP_232959.1,45.308
YP_003457341.1,YP_232959.1,47.153
YP_009480587.1,YP_232959.1,54.825
YP_009281824.1,YP_717387.1,85.799
NP_048226.1,NP_064848.1,57.673
NP_064848.1,YP_009001558.1,63.636
NP_064848.1,YP_008003611.1,87.008
NP_064848.1,YP_008003891.1,88.889
NP_064848.1,YP_008004501.1,91.611
NP_064848.1,YP_008004199.1,91.772
YP_009329679.1,YP_232959.1,56.79
YP_008658469.1,YP_717388.1,48.904
YP_009268770.1,YP_717388.1,51.096
YP_009329680.1,YP_717388.1,53.731
YP_005296254.1,YP_717388.1,53.731
YP_009408005.1,YP_717388.1,55.686
YP_004821410.1,YP_717388.1,72.42
YP_009408256.1,YP_717388.1,77.157
YP_009408458.1,YP_717388.1,77.157
NP_051790.1,NP_536525.1,65.186
NP_051790.1,YP_009408284.1,64.976
NP_042135.1,NP_051790.1,65.505
NP_051790.1,YP_717415.1,65.505
NP_051790.1,YP_010509316.1,65.505
NP_051790.1,YP_010377095.1,65.306
YP_010085533.1,YP_717388.1,96.875
YP_003457380.1,YP_009389361.1,84.775
NP_659640.1,YP_010377084.1,71.471
NP_659640.1,NP_671597.1,71.471
NP_659640.1,YP_232977.1,71.772
NP_659640.1,YP_009282788.1,72.072
NP_659640.1,NP_938323.1,76.877
NP_659640.1,YP_005296272.1,77.177
YP_009281825.1,YP_717388.1,90.355
YP_009143386.1,YP_717388.1,90.355
YP_009282771.1,YP_717388.1,91.54
YP_008658468.1,YP_232959.1,53.982
YP_008357338.1,YP_009010802.1,99.448
YP_004061649.1,YP_007674887.1,79.042
YP_004061649.1,YP_009172775.1,83.385
YP_004061649.1,YP_009173020.1,90.419
YP_004061649.1,YP_009172502.1,92.515
NP_051790.1,YP_009177131.1,54.394
NP_659640.1,YP_010085763.1,71.471
NP_044001.1,YP_009448000.1,45.124
NP_051790.1,YP_003457369.1,53.497
NP_051790.1,NP_957841.1,53.742
NP_051790.1,NP_957973.1,55.202
NP_051790.1,YP_009389351.1,55.556
NP_051790.1,YP_009112803.1,54.512
NP_051790.1,YP_009268797.1,58.542
NP_051790.1,YP_008658497.1,57.882
NP_051790.1,YP_009408034.1,63.669
NP_051790.1,YP_004821439.1,65.217
NP_051790.1,YP_232988.1,65.264
NP_051790.1,YP_009408486.1,64.855
NP_570393.1,NP_619794.1,87.479
NP_570393.1,NP_620004.1,87.479
NP_044001.1,YP_009408457.1,45.044
NP_044001.1,YP_010085532.1,46.706
NP_044001.1,NP_073434.1,44.006
NP_044001.1,YP_009408255.1,45.19
NP_044001.1,YP_009046078.1,45.269
NP_044001.1,YP_008658468.1,54.745
NP_044001.1,YP_010085347.1,54.269
NP_044001.1,YP_010085183.1,53.913
NP_044001.1,YP_009268769.1,44.913
NP_044001.1,YP_009408004.1,45.161
YP_009389324.1,YP_717388.1,45.591
NP_659719.1,YP_001293340.1,94.362
YP_009254935.1,YP_009310213.1,72.485
YP_009254935.1,YP_009345453.1,73.445
YP_009254935.1,YP_009506829.1,71.761
NP_051790.1,YP_009480615.1,53.993
YP_003986597.1,YP_010777020.1,81.437
NP_051970.1,YP_004821445.1,80.503
NP_051970.1,YP_010509321.1,80.534
NP_042140.1,NP_051970.1,80.377
NP_051970.1,YP_009143419.1,80.377
NP_051970.1,YP_009282804.1,80.377
NP_044001.1,YP_232959.1,46.706
NP_044001.1,YP_717387.1,46.706
NP_044001.1,YP_009143385.1,46.559
NP_044001.1,YP_009046315.1,45.269
NP_044001.1,YP_010085746.1,46.852
YP_008357339.1,YP_009010575.1,69.399
YP_008357339.1,YP_009010334.1,96.986
YP_008357339.1,YP_009010803.1,99.178
YP_008357338.1,YP_009010333.1,95.304
YP_009143390.1,YP_717392.1,83.678
YP_009281829.1,YP_717392.1,84.368
YP_009282775.1,YP_717392.1,84.138
YP_010085537.1,YP_717392.1,92.396
YP_010377071.1,YP_717392.1,97.926
YP_010085750.1,YP_717392.1,97.926
YP_009112776.1,YP_717388.1,43.709
NP_051970.1,YP_784304.1,68.938
NP_051970.1,YP_009177055.1,76.206
NP_051970.1,YP_003457374.1,69.194
NP_051925.1,YP_227425.1,44.412
YP_004821414.1,YP_717392.1,58.73
YP_009408462.1,YP_717392.1,62.273
YP_009408260.1,YP_717392.1,62.955
NP_042124.1,NP_659640.1,70.27
NP_659640.1,YP_004821428.1,70.27
NP_659640.1,YP_717405.1,70.871
NP_659640.1,YP_009281842.1,71.471
NP_659640.1,YP_009143403.1,71.471
NP_536514.1,NP_659640.1,71.171
NP_659640.1,YP_010509305.1,71.171
NP_051790.1,YP_010085774.1,65.625
NP_051790.1,YP_005296283.1,65.983
NP_051790.1,YP_009281853.1,66.024
NP_051790.1,YP_784299.1,48.987
NP_051790.1,YP_009448065.1,53.018
NP_051790.1,YP_009046377.1,53.018
NP_051790.1,YP_009046140.1,53.254
YP_003987005.1,YP_010777406.1,95.964
YP_010509292.1,YP_717392.1,98.618
NP_064851.1,YP_008004499.1,76.218
NP_064851.1,YP_008004197.1,79.656
NP_051790.1,YP_009329713.1,64.933
NP_659640.1,YP_010085551.1,71.517
NP_659640.1,YP_009408273.1,71.471
YP_003987002.1,YP_010777403.1,91.051
YP_008357340.1,YP_009046734.1,38.645
YP_008357340.1,YP_009552378.1,36.252
YP_008357340.1,YP_009021192.1,69.225
YP_008357340.1,YP_009010577.1,80.179
YP_008357340.1,YP_009010335.1,98.13
YP_008357340.1,YP_009010804.1,99.475
YP_009254923.1,YP_009310222.1,49.219
YP_009254923.1,YP_009345521.1,84.936
NP_659640.1,YP_009408475.1,71.171
YP_003407012.1,YP_009255063.1,95.543
NP_957891.1,YP_003457421.1,93.023
YP_003407012.1,YP_009094748.1,99.806
YP_003407012.1,YP_009310305.1,76.923
YP_003407012.1,YP_009506967.1,82.012
YP_003407012.1,YP_004347255.1,82.979
YP_003407012.1,YP_009238843.1,82.979
YP_003407012.1,YP_009345316.1,83.172
YP_009254923.1,YP_009345432.1,48.579
YP_009254923.1,YP_009345580.1,41.443
YP_009254923.1,YP_009345574.1,42.021
YP_009345443.1,YP_009506837.1,56.725
YP_009345450.1,YP_009506832.1,87.5
YP_009254923.1,YP_009310399.1,42.675
YP_009254923.1,YP_009506852.1,47.47
YP_009345408.1,YP_009506866.1,85.992
YP_009345408.1,YP_009506867.1,83.071
YP_009345413.1,YP_009506862.1,85.083
NP_044000.1,NP_051757.1,55.896
NP_957894.1,YP_003457424.1,88.679
YP_009259426.1,YP_009506717.1,93.775
YP_009259426.1,YP_009272764.1,94.98
YP_009259426.1,YP_009508680.1,95.181
YP_009259426.1,YP_010793871.1,96.185
NP_051790.1,YP_010085378.1,58.802
NP_051790.1,YP_010085214.1,59.169
YP_009345405.1,YP_009506870.1,84.198
YP_009254923.1,YP_009507175.1,41.538
YP_009254903.1,YP_009345532.1,69.973
YP_010085688.1,YP_717327.1,65.084
YP_010509233.1,YP_717327.1,67.457
YP_010377011.1,YP_717327.1,67.778
YP_009408584.1,YP_717327.1,79.35
NP_044000.1,YP_005296252.1,54.651
NP_044000.1,YP_227432.1,54.439
NP_044000.1,NP_938303.1,54.079
NP_044000.1,NP_073433.1,55.012
NP_044000.1,YP_009112774.1,60.557
NP_044000.1,YP_009408003.1,54.907
NP_044000.1,NP_957944.1,62.857
NP_051923.1,YP_009177089.1,49.058
NP_051923.1,YP_009046328.1,50.347
NP_051923.1,YP_009046091.1,50.446
NP_051923.1,YP_009448013.1,50.0
NP_051923.1,YP_717373.1,66.336
NP_536430.1,NP_570393.1,90.785
YP_009408465.1,YP_717395.1,68.063
YP_009408263.1,YP_717395.1,68.158
YP_009282778.1,YP_717395.1,87.332
YP_009143393.1,YP_717395.1,88.949
